FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
6000,2059494,2048720,2042696,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2070230,2074224,2080220,2057384,2035670,2074532,2049156,2055262,2041040,2052984,2072902,2007546,2039330,2013682
6100,2059494,2048720,2042696,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2070230,2074224,2080220,2057384,2035670,2074532,2049156,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6200,2059494,2048720,2042696,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2080220,2057384,2035670,2074532,2049156,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6300,2059494,2048720,2025046,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2080220,2057384,2035670,2074532,2049156,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6400,2059494,2048720,2025046,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2080220,2057384,2035670,2074532,2049156,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6500,2059494,2048720,2025046,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2080220,2057384,2035670,2074532,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6600,2059494,2048720,2025046,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2076738,2057384,2035670,2074532,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6700,2059494,2048720,2025046,2059600,2026938,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2076738,2057384,2035670,2074532,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6800,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2040260,2023538,2064050,2001156,2067160,2074224,2076738,2057384,2035670,2068174,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
6900,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2064050,2001156,2067160,2074224,2076738,2057384,2035670,2068174,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
7000,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2064050,2001156,2067160,2074224,2076738,2057384,2035670,2068174,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
7100,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2064050,2001156,2067160,2074224,2076738,2057384,2035670,2068174,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
7200,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2067160,2074224,2076738,2057384,2035670,2068174,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2013682
7300,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2007798
7400,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2007798
7500,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2007546,2039330,2007798
7600,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2001536,2039330,2007798
7700,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2001536,2039330,2007798
7800,2059494,2048720,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2001536,2039330,2007798
7900,2059494,2048574,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2001536,2039330,2007798
8000,2059494,2048330,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050964,2041040,2052984,2072902,2001536,2039330,2001310
8100,2059494,2048330,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2057384,2010472,2064240,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8200,2059494,2048330,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2052280,2010472,2064240,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8300,2059494,2048330,2025046,2059600,2021198,2022910,2054104,2039696,2023538,2062338,2001156,2058242,2074224,2076738,2052280,2010472,2064240,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8400,2059494,2048330,2025046,2059600,2021198,2022910,2054104,2026362,2023538,2062338,2001156,2058242,2074224,2076738,2052280,2010472,2064240,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8500,2059494,2048330,2025046,2059600,2021198,2022910,2047886,2026362,2023538,2062338,2001156,2058242,2068674,2076738,2052280,2010472,2064240,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8600,2059494,2048330,2025046,2059600,2021198,2018194,2047886,2016954,2023538,2062338,2001156,2058242,2068674,2076738,2052280,2010472,2042162,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8700,2059494,2048330,2025046,2059600,2021198,2018194,2047886,2016954,2023538,2062338,2001156,2058242,2068674,2076738,2052280,2010472,2042162,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8800,2059494,2048330,2025046,2057170,2021198,2018194,2047886,2016954,2023538,2062338,2001156,2058242,2068674,2076738,2052280,2010472,2042162,2031402,2050564,2041040,2052984,2072902,2001536,2039330,2001310
8900,2059494,2048330,2025046,2057170,2021198,2018194,2047886,2016954,2023538,2062338,2001156,2058242,2068674,2076738,2052280,2010472,2036808,2031402,2050564,2041040,2052172,2060016,2001536,2039330,2001310
9000,2059494,2048330,2025046,2057170,2021198,2018194,2042550,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2036808,2031402,2050564,2041040,2052172,2060016,2001536,2039330,2001310
9100,2059494,2048330,2025046,2057170,2016242,2018194,2042550,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2036808,2031402,2050564,2041040,2052172,2060016,2001536,2039330,2001310
9200,2059494,2048330,2025046,2057170,2016242,2018194,2042550,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2050564,2041040,2052172,2060016,2001536,2039330,2001310
9300,2059494,2048330,2025046,2054598,2016242,2018194,2042550,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2050564,2041040,2052172,2060016,2001536,2039330,2001310
9400,2059494,2048330,2025046,2054598,2016242,2015358,2023010,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2050564,2041040,2052172,2048964,2001536,2039330,2001310
9500,2059494,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2050564,2041040,2052172,2048964,2001536,2039330,2001310
9600,2059494,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
9700,2059494,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
9800,2059494,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052280,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
9900,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052136,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
10000,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052136,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
10100,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052136,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
10200,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052136,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
10300,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,2001156,2058242,2068674,2076738,2052136,2010472,2031086,2026890,2045226,2041040,2052172,2048964,2001536,2039330,2001310
10400,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2060118,1988772,2058242,2068674,2076738,2052136,2010472,2031086,2026890,2044912,2041040,2052172,2048964,2001536,2039330,2001310
10500,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2026890,2044912,2041040,2052172,2048964,2001536,2039330,2001310
10600,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2026890,2044912,2041040,2052172,2048964,2001536,2039330,2001310
10700,2056604,2048330,2025046,2054598,2016242,2015358,2021144,2016954,2023538,2043208,1988772,2058242,2068674,2076242,2052136,2010472,2031086,2005872,2044912,2041040,2052172,2048964,2001536,2039330,2001310
