FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
3500,422870,419984,436534,416356,415956,430922,439132,415856,433902,424644,438928,430056,428872,418498,427218,436960,426574,432706,427134,423168,434428,421506,415352,426700,428398
3600,422870,419984,436534,416356,415956,430922,439132,415856,432952,424644,438928,430056,428872,418498,427218,436960,426574,432706,427134,423168,434428,421506,415352,426700,428398
3700,422870,419984,436534,416356,415956,430922,439132,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,423168,434428,421506,415352,426700,428398
3800,422870,419984,436534,416356,415956,430922,439132,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,423168,434428,421506,415352,426700,428398
3900,422870,419984,436534,416356,415956,430922,439132,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,423168,434428,421506,415352,426700,428398
4000,422870,419984,436534,416356,415956,430922,439132,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,423168,434428,421506,415352,426700,428398
4100,422870,419984,436534,416356,415956,430922,439132,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,423168,434428,421506,415352,424482,428398
4200,422870,419984,436534,416356,415956,430922,439132,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,417980,434428,421506,415352,424482,428398
4300,422870,415408,436534,416356,415956,430922,434172,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,417980,434428,421506,415352,424482,428398
4400,422870,415408,436534,416356,415956,430922,434172,415856,430440,424060,438928,430056,428872,412348,416252,436960,426574,432706,427134,417980,434428,421506,415352,424482,428398
4500,422870,415408,436224,416356,415956,430922,434172,415856,430440,424060,437900,430056,428872,412348,416252,436960,426574,432706,427134,415184,434428,421506,415352,424482,420008
4600,422870,415408,436224,416356,415956,430922,434172,415856,430440,424060,437900,430056,428872,412348,416252,435796,418384,432706,427134,415184,434428,421506,415352,424482,420008
4700,422870,415408,430470,416356,415956,430922,425268,415856,430440,424060,435552,430056,428872,412348,416252,435796,418384,432706,427134,415184,434428,421506,415352,424482,420008
4800,422870,415408,430470,416356,415956,430922,425268,415856,430440,424060,435552,430056,428872,412348,416252,435796,418384,432706,427134,415184,434428,421506,415352,424482,420008
4900,422870,415408,430470,416356,415956,430922,425268,415856,430440,424060,435552,430056,428872,412348,416252,435796,418384,432706,427134,415184,434428,421506,415352,424482,420008
5000,422870,415408,424278,416356,415956,430922,425268,415856,430440,424060,435552,430056,428872,412348,416252,435796,418384,432706,427134,415184,434428,421506,415352,424482,420008
5100,422870,415408,424278,416356,415956,430922,425268,415856,430440,424060,433544,430056,428872,412348,416252,435796,418384,432706,427134,415184,434428,421506,414580,424482,420008
5200,422870,415408,424278,416356,415956,430876,425268,415856,430440,424060,433544,430056,428872,412348,416252,431824,418384,432706,427134,415184,434428,421506,414580,424482,420008
5300,422870,415408,424278,416356,415956,430876,425268,415856,424606,424060,433544,430056,428872,412348,416252,431824,418384,432706,427134,415184,434428,421506,414580,424482,420008
5400,422870,415408,424278,416356,415956,430876,425268,415856,424606,424060,433544,430056,428872,412348,416252,431824,418384,432706,427134,415184,434428,421506,414580,424482,419588
5500,422870,415408,424278,416356,415956,430876,425268,415856,424606,424060,433544,430056,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
5600,422870,415408,424278,416356,415956,430876,425268,415856,424606,424060,433544,430056,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
5700,422870,415408,424278,416356,415956,430876,425268,415856,424606,424060,433544,430056,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
5800,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
5900,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6000,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6100,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6200,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6300,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6400,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6500,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431824,418384,432706,427134,414536,434428,421506,414580,424482,419588
6600,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431186,418384,432706,427134,414536,434428,421506,414580,424482,419588
6700,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,431186,418384,432706,427134,414536,434428,421506,414580,424482,419588
6800,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,433544,424526,428872,412348,416252,429810,418384,432706,427134,414536,434428,421506,414580,424482,419588
6900,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,432806,424526,428872,412348,416252,419158,418384,432706,427134,414536,428254,421506,414580,424482,419588
7000,422870,415408,424278,416356,415956,430876,424168,415856,424606,424060,432806,424526,428872,412348,416252,419158,418384,432706,427134,414536,428254,421506,414580,424482,419588
7100,422870,409958,424278,416356,415956,430876,424168,415856,424606,424060,432806,424526,428872,412348,416252,419158,418384,431824,427134,414536,425624,421506,414580,424482,419588
7200,422870,409958,424278,416356,415956,430876,424168,415856,424606,424060,432806,424526,428872,412348,416252,419158,418384,431824,427134,414536,425624,414420,414580,424482,419588
7300,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,432806,424526,428872,412348,414238,419158,418384,431824,427134,414536,425624,414420,414580,424482,415482
7400,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,432806,424526,428872,412348,414238,419158,418384,431824,427134,414536,425534,414420,414580,424482,415482
7500,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,432806,424526,428872,412348,414238,419158,418384,431824,427134,414536,425534,414420,414580,424482,415482
7600,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,432806,424526,428872,412348,414238,419158,418384,431824,427134,414536,425534,414420,414580,424482,415482
7700,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,417610,424526,428872,412348,414238,419158,418384,431824,427134,414536,425534,414420,414580,424482,415482
7800,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,417610,424526,428872,412348,414238,419158,418384,431824,427134,414536,425534,414420,414580,424482,415482
7900,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,417610,424526,428872,412348,414238,419158,418384,431824,427134,414536,424966,414420,414580,424482,415482
8000,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,417610,424526,428872,412348,414238,419158,418384,431824,427134,414536,424966,414420,414580,424482,415482
8100,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,424526,428872,412348,414238,419158,418384,431824,427134,414536,424966,414420,414580,424482,415482
8200,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,424526,428872,412348,414238,419158,418384,431824,427134,414536,424966,414420,414580,424482,415482
8300,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,424526,428872,412348,414238,419158,418384,429598,427134,414536,424966,414420,414580,424482,415482
8400,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,414238,419158,418384,429598,427134,414536,424966,414420,414580,424482,415482
8500,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,414238,419158,418384,429598,427134,414536,424966,414420,414580,424482,415482
8600,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,414536,424966,414420,414580,424482,415482
8700,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,414536,424966,414420,414580,424482,415482
8800,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,414536,424966,414420,414580,424482,415482
8900,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,424966,414420,414580,424482,415482
9000,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9100,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9200,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9300,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9400,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9500,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9600,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
9700,422870,409958,424278,416356,415956,422356,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
