FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
5000,1982634,2061036,1995704,2055858,2051498,2033936,2030034,2048910,2067326,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2027324,2069256,2058050,2059360,2072064,2077180,2057452
5100,1982634,2061036,1995704,2055858,2051498,2033936,2030034,2048910,2067326,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2027324,2069256,2058050,2059360,2072064,2077180,2057452
5200,1982634,2054988,1995704,2055858,2051498,2033936,2030034,2048910,2067326,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2027324,2069256,2058050,2059360,2072064,2077180,2057452
5300,1982634,2054988,1995704,2055858,2051498,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2027324,2069256,2058050,2059360,2072064,2077180,2057452
5400,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
5500,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
5600,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2043628,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
5700,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2040860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
5800,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2040860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
5900,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2040860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
6000,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2040860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2057452
6100,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2048910,2045754,2068604,2045574,2062842,2028860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2055146
6200,1982634,2054988,1995704,2055858,2049114,2033936,2030034,2041866,2045754,2068604,2045574,2062842,2028860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2055146
6300,1982634,2046196,1995704,2055858,2049114,2033936,2030034,2041866,2045754,2068604,2045574,2062842,2028860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2055146
6400,1982634,2046196,1995704,2055858,2049114,2033936,2030034,2041866,2045754,2068604,2045574,2062842,2028860,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2055146
6500,1982634,2046196,1995704,2055858,2049114,2033936,2030034,2041866,2045754,2068604,2045574,2058206,2028688,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2055146
6600,1982634,2046196,1995704,2055858,2049114,2033936,2030034,2041866,2045754,2068604,2045574,2058206,2028688,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2055146
6700,1982634,2046196,1995704,2055858,2049114,2033936,2021438,2041866,2045754,2068604,2045574,2058206,2028688,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2048618
6800,1982634,2046196,1995704,2055858,2049114,2033936,2021438,2041866,2045754,2068604,2045574,2058206,2028688,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2048618
6900,1982634,2046196,1995704,2055858,2043688,2033936,2021438,2041866,2045754,2068604,2045574,2058206,2028688,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2048618
7000,1982634,2046196,1995704,2055858,2043688,2029394,2021438,2041866,2045754,2068604,2045574,2058206,2028688,2062972,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2048618
7100,1982634,2046196,1995704,2055858,2043688,2023716,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2058092,2061326,2018586,2051228,2025978,2022032,2058032,2058050,2059360,2068988,2077180,2048618
7200,1982634,2046196,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2059360,2068988,2077180,2048618
7300,1982634,2046196,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2059360,2068988,2074420,2048618
7400,1982634,2046196,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
7500,1982634,2046196,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
7600,1982634,2044012,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
7700,1982634,2044012,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2058206,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
7800,1982634,2044012,1995704,2055858,2043688,2020292,2021438,2041866,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
7900,1982634,2044012,1995704,2055858,2028946,2020292,2010178,2041866,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
8000,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2041866,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
8100,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2041866,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2068988,2074420,2048618
8200,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2037556,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2060626,2074420,2048618
8300,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2037556,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2058050,2048450,2060626,2074420,2048618
8400,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2037556,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
8500,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2037556,2045754,2065900,2045574,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
8600,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2035264,2045754,2065900,2037592,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
8700,1982634,2044012,1983528,2055858,2027922,2020292,2010178,2035264,2045754,2065900,2037592,2056916,2028688,2054508,2061326,2018586,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
8800,1982634,2044012,1983528,2055858,2027922,2019930,2010178,2035264,2045754,2065900,2037592,2056916,2028688,2051870,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
8900,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2045754,2065900,2037592,2056916,2028688,2051870,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
9000,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2045754,2065900,2037592,2056916,2028688,2051870,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
9100,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2045754,2064492,2037592,2056916,2028688,2051870,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
9200,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2051870,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
9300,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
9400,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2051228,2025978,2022004,2058032,2045086,2048450,2060626,2074420,2046380
9500,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2051228,2025978,2022004,2051706,2045086,2048344,2060626,2074420,2046380
9600,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2051228,2025978,2022004,2033762,2045086,2048344,2060626,2074420,2046380
9700,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2051228,2021458,2022004,2033762,2045086,2039998,2060626,2071224,2046380
9800,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2051228,2021458,2022004,2033762,2045086,2039998,2052362,2068240,2046380
9900,1982634,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2039040,2021458,2022004,2033762,2045086,2039998,2052362,2068240,2046380
10000,1976088,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2039040,2021458,2022004,2033762,2045086,2039998,2052362,2068240,2046380
10100,1976088,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2039040,2021458,2022004,2033762,2045086,2039998,2052362,2068240,2046380
10200,1976088,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2039040,2021458,2022004,2033762,2045086,2034570,2052362,2068240,2046380
10300,1976088,2044012,1983528,2055858,2024012,2019930,2008434,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2039040,2021458,2020128,2033762,2045086,2034570,2052362,2068240,2046380
10400,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2064492,2037592,2056916,2028688,2034366,2061326,2005356,2039040,2021458,2020128,2032570,2031532,2034570,2052362,2068240,2046380
10500,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2028688,2034366,2061326,2005356,2039040,2021458,2020128,2032570,2031532,2034570,2052362,2068240,2046380
10600,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2028688,2034366,2061326,2005356,2039040,2021458,2020128,2032570,2031532,2034570,2052362,2068240,2046380
10700,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2028688,2034366,2061326,2005356,2039040,2021458,2020128,2032570,2031532,2034570,2052362,2068240,2046380
10800,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2028688,2034366,2061326,2005356,2039040,2021458,2020128,2032570,2031532,2034570,2052362,2068240,2046380
10900,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2028688,2034366,2061326,2005356,2039040,2021458,2019590,2032570,2031532,2034570,2052362,2068240,2046380
11000,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2023372,2034366,2061326,2005356,2039040,2021458,2019590,2032570,2031532,2034570,2052362,2064778,2046380
11100,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2023372,2034366,2061326,2005356,2039040,2021458,2019590,2032570,2031532,2034570,2052362,2064778,2046380
11200,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2035264,2044716,2046458,2037592,2056134,2020770,2034366,2061326,2005356,2039040,2021458,2019590,2032570,2031532,2034570,2052362,2064778,2046380
11300,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2044716,2046458,2037592,2056134,2020770,2034366,2061326,2005356,2039040,2021458,2019590,2032570,2031532,2034570,2052362,2028408,2046380
11400,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2044716,2046458,2037592,2056134,2016874,2034366,2061326,2005356,2039040,2021458,2019590,2032570,2031532,2034570,2052362,2028408,2046380
11500,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2044716,2046458,2037592,2056134,2016874,2034366,2061326,2005356,2039040,2021458,2019590,2023958,2031532,2034570,2052362,2028408,2046380
11600,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2044716,2046458,2037592,2056134,2016874,2034366,2061326,2005356,2039040,2021458,2019590,2023958,2031532,2031220,2052362,2028408,2046380
11700,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2044716,2046458,2037592,2056134,2016874,2034366,2061326,2005356,2039040,2021458,2019590,2023740,2031532,2031220,2052362,2028408,2046380
11800,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2044716,2046458,2037592,2056134,2016874,2034366,2061326,2005356,2039040,2021458,2019590,2023740,2031532,2031220,2052362,2028408,2046380
11900,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2046458,2037592,2056134,2016874,2034366,2061326,2000076,2039040,2021458,2019590,2020644,2031532,2031220,2052362,2028408,2046380
12000,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2046458,2037592,2056134,2016874,2034366,2061326,2000076,2039040,2021458,2019590,2020644,2031532,2031220,2052362,2028408,2046380
12100,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2046458,2037592,2056134,2016874,2034366,2061326,2000076,2039040,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2046380
12200,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2045964,2037592,2056134,2016874,2034366,2061326,2000076,2039040,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2046380
12300,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2045964,2037592,2056134,2005082,2034366,2061326,2000076,2039040,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2043164
12400,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2045964,2037592,2056134,2005082,2034366,2061326,2000076,2039040,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2043164
12500,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2032278,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2031454,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2043164
12600,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2030806,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2031454,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2043164
12700,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2030806,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2031454,2021458,2019590,2020644,2031532,2031220,2052362,2022596,2043164
12800,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2030806,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2031454,2021458,2019590,2020644,2031532,2030910,2052362,2022596,2043164
12900,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2030806,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2031454,2021458,2019590,2020644,2031532,2030910,2052362,2022596,2043164
13000,1976088,2044012,1983528,2055858,2017152,2019930,2003340,2011946,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2024626,2021458,2019590,2020644,2031532,2030910,2052362,2022596,2043164
13100,1976088,2044012,1983528,2055858,2012674,2019930,2002860,2011946,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2024626,2021458,2019590,2020644,2031532,2030910,2052362,2022596,2043164
13200,1976088,2044012,1983528,2055858,2012674,2019930,2002860,2011946,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2024626,2021458,2019590,2020644,2031532,2030910,2052362,2022596,2043164
13300,1976088,2044012,1983528,2054710,2012674,2019930,2002860,2011946,2036238,2045964,2037592,2056134,2001894,2034366,2061326,2000076,2024626,2021458,2019590,2020644,2031532,2030910,2052362,2022596,2043164
