FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
4600,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
4700,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
4800,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
4900,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5000,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5100,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5200,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5300,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5400,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5500,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5600,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5700,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5800,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
5900,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6000,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6100,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6200,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6300,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6400,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6500,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6600,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6700,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6800,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
6900,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7000,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7100,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7200,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7300,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7400,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7500,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7600,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7700,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7800,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
7900,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
8000,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1925140,1933736,1928686,1920134,1954890
8100,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8200,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8300,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8400,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8500,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8600,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8700,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8800,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
8900,1918402,1938760,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9000,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9100,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9200,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9300,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9400,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9500,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9600,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9700,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9800,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
9900,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10000,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1961254,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10100,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10200,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10300,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10400,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10500,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10600,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10700,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10800,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
10900,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11000,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11100,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11200,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11300,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11400,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11500,1918402,1932874,1954494,1932860,1936690,1934714,1938926,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11600,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11700,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11800,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
11900,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12000,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12100,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12200,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12300,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12400,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1947662,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12500,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12600,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12700,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12800,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
12900,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
13000,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
13100,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
13200,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
13300,1918402,1932874,1954494,1932860,1936690,1934714,1929882,1953726,1924638,1945474,1929098,1945808,1964734,1960498,1926556,1944966,1928912,1903566,1905150,1929578,1921264,1933736,1928686,1920134,1954890
