FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
3900,15305432,15288720,15308192,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15249296,15272880,15303410,15276994,15213962,15278712,15224336,15299690,15292410,15281000,15273358,15272518,15268094,15290478,15309676
4000,15305432,15288720,15308192,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15303410,15276994,15213962,15278712,15224336,15299690,15292410,15281000,15273358,15272518,15268094,15290478,15309676
4100,15305432,15288720,15308192,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15276994,15173696,15278712,15224336,15299690,15292410,15281000,15273358,15272518,15268094,15290478,15309676
4200,15305432,15288720,15308192,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15276994,15173696,15278712,15224336,15299690,15292410,15281000,15208970,15272518,15268094,15290478,15309676
4300,15305432,15235262,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15276994,15173696,15278712,15224336,15289154,15292410,15281000,15208970,15272518,15268094,15290478,15284736
4400,15305432,15235262,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15276994,15173696,15278712,15224336,15289154,15292410,15281000,15208970,15272518,15268094,15290478,15284736
4500,15287854,15235262,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15276994,15173696,15278712,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
4600,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
4700,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
4800,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
4900,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
5000,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
5100,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
5200,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15173696,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
5300,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15274498,15281000,15208970,15272518,15268094,15290478,15284736
5400,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15272518,15268094,15290478,15284736
5500,15287854,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15272518,15268094,15290478,15284736
5600,15270484,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15272518,15268094,15290478,15282400
5700,15270484,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15272518,15268094,15290478,15282400
5800,15270484,15220702,15297570,15311444,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15212694,15268094,15290478,15282400
5900,15270484,15220702,15297570,15297492,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15212694,15268094,15290478,15282400
6000,15270484,15220702,15280696,15297492,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15212694,15268094,15290478,15282400
6100,15270484,15220702,15280696,15297492,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15212694,15268094,15290478,15282400
6200,15270484,15220702,15280696,15297492,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15212694,15268094,15290478,15282400
6300,15270484,15220702,15280696,15297492,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15208970,15212694,15268094,15290478,15282400
6400,15270484,15220702,15280696,15297492,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290478,15282400
6500,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290478,15188886
6600,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290478,15188886
6700,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15232854,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290478,15188886
6800,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15132570,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290478,15188886
6900,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15280864,15241018,15272880,15132570,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7000,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15280864,15230308,15272880,15132570,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7100,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7200,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15145118,15271386,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7300,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15145118,15267332,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7400,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15145118,15267332,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7500,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15145118,15267332,15224336,15289154,15263242,15281000,15198610,15212694,15268094,15290012,15188886
7600,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15145118,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15290012,15188886
7700,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15116132,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15290012,15188886
7800,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15116132,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15290012,15188886
7900,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15116132,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15290012,15188886
8000,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15116132,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15290012,15188886
8100,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15116132,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8200,15270484,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15116132,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8300,15237090,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15231706,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8400,15237090,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15218114,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8500,15237090,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15218114,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8600,15237090,15220702,15280696,15267872,15244724,15263976,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15218114,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8700,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15218114,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8800,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15218114,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
8900,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15272880,15132570,15218114,15107400,15267332,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9000,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9100,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9200,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9300,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9400,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15230308,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9500,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15211728,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9600,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15259120,15211728,15248246,15132570,15218114,15107400,15265572,15224336,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9700,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15132570,15218114,15107400,15265572,15220438,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9800,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15132570,15218114,15107400,15265572,15210322,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
9900,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15132570,15218114,15107400,15265572,15210322,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
10000,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15132570,15218114,15107400,15265572,15210322,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
10100,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15132570,15218114,15107400,15265572,15210322,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
10200,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15132570,15218114,15107400,15265572,15210322,15289154,15263242,15281000,15198610,15164122,15268094,15272220,15188886
10300,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15258860,15211728,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
10400,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15253776,15211728,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
10500,15237090,15220702,15280696,15267872,15244724,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
10600,15237090,15220702,15280696,15267872,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
10700,15237090,15220702,15280696,15267872,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
10800,15237090,15220702,15280696,15267872,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
10900,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11000,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11100,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11200,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11300,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11400,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11500,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15252980,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11600,15235386,15220702,15280696,15247138,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11700,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11800,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
11900,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
12000,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
12100,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15272220,15188886
12200,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12300,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12400,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12500,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12600,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12700,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196984,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12800,15235386,15220702,15280696,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196154,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
12900,15235386,15220702,15272246,15208616,15231874,15242502,15245722,15240916,15248970,15253776,15196154,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
13000,15162766,15220702,15272246,15208616,15231874,15242502,15245722,15240916,15248970,15245698,15196154,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
13100,15162766,15220702,15272246,15208616,15231874,15242502,15245722,15240916,15248970,15245698,15196154,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
13200,15162766,15220702,15272246,15208616,15231874,15242502,15245722,15240916,15248970,15245698,15196154,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15222272,15188886
13300,15162766,15220702,15272246,15208616,15231874,15242502,15245722,15240916,15248970,15245698,15196154,15248246,15131734,15218114,15107400,15265572,15210322,15289154,15263242,15260102,15198610,15164122,15268094,15198714,15188886
