FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
3500,432166,424282,426374,426432,433464,433276,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,441624,434748,433016,434476,425328
3600,432166,424282,426374,426432,433464,433276,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,439520,434748,433016,434290,425328
3700,432166,424282,426374,426432,433464,433276,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,439520,434748,433016,434290,425328
3800,432166,424282,426374,426432,433464,433276,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,439520,434748,433016,434290,425328
3900,432166,424282,426374,426432,433464,433276,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,439520,434748,433016,434290,425328
4000,432166,424282,426374,426432,433464,424454,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,433782,434748,433016,434290,425328
4100,432166,424282,426374,426432,433464,424454,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,426020,434748,433016,434290,425328
4200,432166,424282,426374,426432,433464,424454,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,426020,434748,433016,434290,425328
4300,432166,424282,426374,426432,433464,424454,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,426020,434748,433016,434290,425328
4400,432166,424282,426374,426432,433464,424454,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,435762,431670,432252,426020,434748,433016,434290,425328
4500,432166,424282,426374,426432,433464,424454,435634,434276,439792,432364,429938,433386,422488,416112,415366,420062,429380,430910,431670,432252,426020,434748,433016,434290,425328
4600,432166,424282,426374,426432,433464,424454,435634,434276,439792,428398,429938,433386,422488,416112,415366,420062,429380,430910,431670,432252,426020,434748,433016,434290,425328
4700,432166,424282,426374,426432,433464,424454,435634,434276,439792,428398,429938,433386,422488,416112,415366,420062,429380,430910,431670,432252,426020,433518,433016,434290,425328
4800,432166,424282,426374,426432,433464,424454,435634,434276,439792,428398,429938,433386,416622,416112,415366,420062,429380,430910,431670,432252,426020,433518,433016,434290,425328
4900,432166,424282,426374,426432,433464,424454,435634,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5000,432166,424282,426374,426432,433464,424454,435634,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5100,432166,424282,426374,426432,433464,424454,432786,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5200,432166,424282,426374,426432,433464,424454,430246,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
5300,432166,424282,426374,426432,433464,424454,430246,434276,439792,428398,429938,433386,416622,416112,415366,420062,426330,430910,431670,432252,426020,433518,433016,434290,425328
