FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
2600,15263348,15220526,15204778,15282984,15303550,15275882,15225622,15280678,15285314,15147678,15162774,15308602,15249986,15219756,15206582,15306758,15264472,15301360,15207234,15223732,15254480,15241982,15291174,15224198,15233508
2700,15263348,15220526,15204778,15282984,15303550,15275882,15225622,15280678,15285314,15147678,15162774,15308602,15249986,15219756,15196974,15306758,15264472,15301360,15125830,15223732,15254480,15241982,15291174,15224198,15233508
2800,15263348,15220526,15204778,15282984,15303550,15275882,15225622,15280678,15285314,15147678,15162774,15308602,15249986,15219756,15196974,15306758,15264472,15301360,15125830,15223732,15254480,15241982,15291174,15224198,15233508
2900,15263348,15220526,15203564,15282984,15261638,15275882,15190056,15230052,15285314,15147678,15162774,15308602,15225762,15219756,15196974,15306758,15264472,15301360,15125830,15223732,15254480,15241982,15291174,15224198,15233508
3000,15263348,15220526,15203564,15282984,15261638,15275882,15190056,15230052,15285314,15147678,15162774,15308602,15225762,15219756,15196974,15306758,15264472,15301360,15125830,15223732,15254480,15241982,15291174,15224198,15233508
3100,15263348,15220526,15146958,15282984,15261638,15275882,15190056,15188866,15285314,15147678,15162774,15308602,15225762,15219756,15196974,15306758,15264472,15252434,15125830,15223732,15254480,15241982,15279208,15224198,15233508
3200,15263348,15220526,15146958,15282984,15261638,15275882,15190056,15188866,15285314,15147678,15162774,15308602,15198890,15219756,15196974,15306758,15264472,15252434,15125830,15223732,15254480,15241982,15279208,15224198,15233508
3300,15263348,15162754,15146958,15282984,15261638,15275882,15190056,15188866,15285314,15147678,15162774,15308602,15198890,15219756,15196974,15306758,15264472,15252434,15125830,15223732,15254480,15241982,15224870,15224198,15233508
3400,15263348,15162754,15146958,15282984,15261638,15275882,15190056,15188866,15285314,15147678,15162774,15308602,15198890,15219756,15186504,15306758,15264472,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
3500,15263348,15162754,15146958,15282984,15261638,15275882,15190056,15188866,15285314,15147678,15162774,15308602,15198890,15219756,15186504,15306758,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
3600,15263348,15162754,15146958,15282984,15261638,15275882,15173626,15188866,15285314,15087844,15162774,15308602,15198890,15219756,15186504,15306758,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
3700,15263348,15162754,15146958,15282984,15261638,15275882,15173626,15188866,15285314,15087844,15162774,15308602,15198890,15219756,15186504,15288798,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
3800,15263348,15162754,15146958,15271268,15261638,15275882,15153986,15188866,15285314,15087844,15162774,15308602,15198890,15219756,15139752,15288798,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
3900,15263348,15162754,15146958,15271268,15255392,15275882,15146614,15188866,15285314,15087844,15162774,15308602,15198890,15219756,15131532,15288798,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
4000,15263348,15162754,15146958,15271268,15255392,15275882,15146614,15188866,15285314,15087844,15162774,15308602,15198890,15219756,15131532,15288798,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15233508
4100,15258020,15162754,15146958,15271268,15146872,15275882,15146614,15188866,15285314,15087844,15162774,15308602,15198890,15219756,15131532,15288798,15245216,15247334,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4200,15258020,15162754,15146958,15271268,15146872,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15124528,15288798,15245216,15223038,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4300,15258020,15162754,15146958,15271268,15146872,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15124528,15288798,15245216,15223038,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4400,15258020,15162754,15146958,15271268,15146872,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15115762,15288798,15245216,15185478,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4500,15258020,15162754,15146958,15271268,15146872,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15096054,15288798,15245216,15185478,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4600,15258020,15162754,15146958,15271268,15146872,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15096054,15288798,15245216,15185478,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4700,15258020,15162754,15146958,15271268,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15096054,15288798,15245216,15154772,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4800,15258020,15162754,15146958,15271268,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15096054,15288798,15245216,15154772,15125830,15223732,15254480,15241982,15224870,15224198,15123504
4900,15258020,15162754,15146958,15271268,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15303266,15156658,15219756,15096054,15288798,15245216,15090888,15125830,15223732,15254480,15241982,15224870,15224198,15123504
5000,15201232,15162754,15146958,15271268,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15288798,15245216,15090888,15125830,15197192,15254480,15241982,15224870,15224198,15123504
5100,15201232,15162754,15139550,15271268,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15254122,15245216,15090888,15125830,15197192,15254480,15241982,15224870,15224198,15123504
5200,15201232,15162754,15139550,15271268,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15254122,15245216,15090888,15125830,15174980,15254480,15241982,15224870,15224198,15123504
5300,15201232,15162754,15139550,15270972,15084792,15275882,15146614,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15232172,15245216,15090888,15114030,15174980,15254480,15241982,15224870,15224198,15123504
5400,15201232,15162754,15139550,15270972,15067796,15275882,15146614,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15207738,15245216,15090888,15114030,15174980,15254480,15241982,15224870,15224198,15123504
5500,15149968,15162754,15139550,15270972,15067796,15275882,15146614,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15207738,15245216,15090888,15114030,15174980,15254480,15241982,15224870,15224198,15123504
5600,15149968,15162754,15139550,15270972,15067796,15275882,15126730,15188866,15285314,15087844,15162774,15234354,15156658,15219756,15096054,15207738,15245216,15090888,15114030,15174980,15254480,15241982,15224870,15224198,15123504
5700,15149968,15162754,15139550,15270972,15067796,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15156658,15219756,15096054,15207738,15243344,15090888,15114030,15174980,15254480,15241982,15224870,15224198,15123504
5800,15149968,15162754,15139550,15270972,15067796,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15156658,15219756,15096054,15207738,15243344,15090888,15114030,15174120,15254480,15241982,15224870,15224198,15123504
5900,15136054,15162754,15139550,15214078,15067796,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15156658,15219756,15096054,15193306,15243344,15090888,15114030,15174120,15254480,15241982,15224870,15224198,15123504
6000,15108152,15162754,15139550,15214078,15067796,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15156658,15209752,15096054,15193306,15243344,15090888,15114030,15174120,15254480,15241982,15224870,15224198,15123504
6100,15108152,15162754,15139550,15214078,15034802,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15156658,15209752,15096054,15193306,15243344,15090888,15114030,15174120,15254480,15231410,15224870,15224198,15123504
6200,15108152,15162754,15139550,15214078,15034802,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15156658,15197776,15096054,15163844,15243344,15090888,15114030,15174120,15254480,15231410,15224870,15224198,15123504
6300,15108152,15162754,15139550,15188656,15034802,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15147592,15197776,15096054,15163844,15234286,15090888,15114030,15174120,15254480,15231410,15224870,15224198,15123504
6400,15108152,15162754,15139550,15188656,15034802,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15133650,15146586,15096054,15155812,15234286,15090888,15114030,15174120,15254480,15231410,15224870,15224198,15123504
6500,15108152,15162754,15139550,15188656,15034802,15275882,15126730,15188866,15268282,15087844,15162774,15231718,15107208,15146586,15096054,15155812,15234286,15090888,15114030,15174120,15254480,15231410,15224870,15224198,15123504
6600,15108152,15162754,15139550,15188656,15034802,15263774,15126730,15188866,15268282,15087844,15162774,15231718,15100544,15146586,15085068,15155812,15234286,15090888,15114030,15174120,15254480,15167554,15224870,15224198,15123504
6700,15108152,15162754,15139550,15188656,15034802,15263774,15126730,15188866,15260552,15087844,15162774,15231718,15100544,15146586,15085068,15155812,15234286,15090888,15114030,15174120,15254480,15167554,15224870,15224198,15123504
6800,15108152,15162754,15139550,15188656,15034802,15263774,15126730,15188866,15260552,15087844,15162774,15231718,15099352,15146586,15085068,15155812,15234286,15090888,15114030,15174120,15254480,15167554,15224870,15224198,15123504
6900,15108152,15162754,15139550,15188656,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15174120,15254480,15167554,15224870,15224198,15123504
7000,15108152,15162754,15137536,15182468,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15174120,15254480,15167554,15224870,15224198,15123504
7100,15108152,15162754,15137536,15154508,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15163130,15254480,15167554,15224870,15224198,15123504
7200,15108152,15162754,15137536,15126078,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15163130,15254480,15167554,15224870,15224198,15123504
7300,15108152,15162754,15137536,15124954,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15163130,15254480,15167554,15224870,15211788,15123504
7400,15108152,15162754,15137536,15124954,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15163130,15254480,15167554,15224870,15211788,15123504
7500,15108152,15162754,15137536,15124954,15034802,15263774,15126730,15188866,15255668,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15163130,15254480,15167554,15224870,15153998,15123504
7600,15108152,15162754,15137536,15124954,15034802,15263774,15103166,15188866,15248168,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15234286,15081252,15114030,15163130,15254480,15167554,15224870,15153998,15123504
7700,15108152,15162754,15137126,15124954,15034802,15263774,15103166,15187770,15248168,15087844,15162774,15231718,15099352,15146586,15085068,15121850,15231138,15081252,15114030,15163130,15254480,15167554,15224870,15153998,15123504
7800,15108152,15162754,15137126,15124954,15034802,15263774,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15231138,15081252,15114030,15163130,15254480,15167554,15224870,15153998,15123504
7900,15108152,15162754,15129676,15124954,15034802,15263774,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15231138,15081252,15114030,15163130,15254480,15167554,15224870,15153998,15123504
8000,15108152,15162754,15129676,15124954,15034802,15223368,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15231138,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8100,15108152,15162754,15129676,15124954,15034802,15223368,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15231138,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8200,15108152,15162754,15129676,15124954,15008326,15223368,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8300,15108152,15162754,15129676,15124954,15008326,15223368,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8400,15108152,15162754,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8500,15108152,15116782,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8600,15108152,15116782,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15231718,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8700,15108152,15116782,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8800,15108152,15116782,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
8900,15108152,15116782,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15121850,15224720,15081252,15114030,15163130,15254480,15167554,15224870,15116094,15123504
9000,15108152,15116782,15129676,15124954,15001632,15207968,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15121850,15224720,15073046,15114030,15163130,15254480,15167554,15224870,15116094,15123504
9100,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15121850,15224720,15073046,15114030,15163130,15254480,15167554,15224870,15109138,15123504
9200,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15160858,15254480,15167554,15224870,15109138,15113432
9300,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15160858,15254480,15167554,15224870,15109138,15113432
9400,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15160858,15254480,15167554,15224870,15109138,15113432
9500,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15109138,15113432
9600,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15109138,15113432
9700,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15109138,15113432
9800,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15109138,15113432
9900,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15109138,15113432
10000,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10100,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10200,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10300,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15080314,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10400,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10500,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10600,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15248168,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15073046,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10700,15108152,15116782,15129676,15119484,15001632,15165128,15103166,15187770,15220010,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10800,15108152,15116782,15115256,15119484,15001632,15165128,15103166,15187770,15210826,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
10900,15108152,15116782,15115256,15119484,15001632,15165128,15103166,15187770,15193036,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
11000,15102360,15116782,15115256,15119484,15001632,15165128,15103166,15187770,15193036,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
11100,15102360,15116782,15115256,15119484,14997532,15165128,15103166,15187770,15193036,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
11200,15102360,15116782,15115256,15119484,14997532,15165128,15103166,15187770,15193036,15087844,15162774,15213022,15067456,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
11300,15102360,15116782,15115256,15119484,14997532,15165128,15103166,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
11400,15102360,15116782,15115256,15105654,14997532,15165128,15102984,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15032982,15114030,15157618,15254480,15167554,15224870,15102666,15113432
11500,15102360,15116782,15115256,15064000,14997532,15165128,15102984,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15032982,15114030,15150982,15254480,15167554,15224870,15102666,15113432
11600,15102360,15116782,15115256,15050726,14997532,15165128,15102984,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15009442,15114030,15150982,15254480,15167554,15224870,15102666,15113432
11700,15102360,15116782,15115256,15043332,14997532,15165128,15102984,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15009442,15114030,15150982,15254480,15167554,15224870,15102666,15113432
11800,15102360,15116782,15115256,15043332,14997532,15165128,15102984,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15009442,15114030,15150982,15254480,15167554,15224870,15102666,15113432
11900,15102360,15116782,15115256,15043332,14997532,15165128,15102984,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,15009442,15114030,15150982,15254480,15167554,15224870,15102666,15113432
12000,15102360,15116782,15115256,15043332,14997532,15165128,15097176,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15114030,15150982,15254480,15167554,15224870,15102666,15113432
12100,15102360,15116782,15115256,15043332,14997532,15165128,15095788,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15114030,15150982,15254480,15167554,15224870,15102666,15113432
12200,15102360,15116782,15103870,15043332,14997532,15165128,15095788,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15114030,15150982,15254480,15167554,15224870,15102666,15112202
12300,15102360,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15114030,15150982,15254480,15167554,15224870,15102666,15091518
12400,15102360,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15114030,15150982,15254480,15167554,15224870,15102666,15090174
12500,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15114030,15150982,15254480,15167554,15224870,15102666,15084498
12600,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15028666,15146586,15085068,15111714,15224720,14995978,15089554,15095360,15254480,15167554,15224870,15102666,15084498
12700,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15111714,15224720,14995978,15089554,15095360,15254480,15167554,15224870,15102666,15077456
12800,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15111714,15224720,14995978,15089242,15095360,15254480,15167554,15224870,15102666,15060710
12900,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15111714,15224720,14995978,15086966,15095360,15254480,15167554,15224870,15102666,15060710
13000,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15111714,15224720,14995978,15086966,15095360,15254480,15167554,15224870,15102666,15033414
13100,15071146,15090758,15098436,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15111714,15224720,14995978,15086966,15095360,15254480,15167554,15224870,15102666,15032128
13200,15071146,15090758,15096992,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15085042,15189148,14995978,15086966,15095360,15254480,15167554,15224870,15102666,15032128
13300,15071146,15090758,15096992,15041930,14997532,15165128,15078818,15187770,15193036,15087844,15162774,15213022,15025296,15146586,15085068,15085042,15189148,14995978,15086966,15095360,15254480,15167554,15224870,15102666,15032128
