FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
2400,8231634,8288228,8228298,8186998,8282358,8292360,8180640,8209388,8285830,8166734,8203722,8211398,8269796,8241808,8241820,8288866,8212784,8205904,8282402,8287386,8205150,8241158,8234060,8249788,8267852
2500,8231634,8284626,8221188,8183988,8282358,8292360,8180640,8209388,8285830,8166734,8187400,8208288,8269796,8241808,8228886,8288866,8212784,8205904,8282402,8274082,8205150,8241158,8234060,8231298,8263804
2600,8231634,8284626,8221188,8183988,8277072,8292360,8180640,8209388,8285830,8166734,8187400,8208288,8265290,8214656,8223696,8288866,8212784,8205904,8282402,8274082,8205150,8241158,8232878,8224880,8260544
2700,8225450,8284626,8221188,8183988,8277072,8292360,8174770,8209388,8258874,8166734,8187400,8208288,8265290,8214656,8223696,8288866,8212784,8205904,8282402,8274082,8205150,8241158,8232878,8224880,8260544
2800,8225450,8284626,8220588,8183988,8277072,8279312,8174770,8209388,8258874,8166734,8187400,8207072,8265290,8214656,8223696,8288866,8212784,8205904,8282402,8274082,8205150,8241158,8224292,8224880,8260544
2900,8225450,8284626,8220588,8183988,8277072,8279312,8174770,8208366,8258874,8166734,8187400,8201232,8244156,8214656,8223696,8288866,8212784,8205904,8282402,8274082,8205150,8241158,8219294,8224880,8260544
3000,8225450,8268154,8216378,8183988,8277072,8279312,8174770,8208366,8258874,8166734,8187400,8201232,8244156,8214656,8223696,8288238,8212784,8205904,8282402,8274082,8205150,8241158,8219294,8224880,8260544
3100,8225450,8268154,8216378,8183988,8277072,8279312,8174770,8208366,8258874,8166734,8187400,8201232,8244156,8214656,8223696,8288238,8212784,8205904,8282402,8274082,8205150,8241158,8219294,8224880,8260544
3200,8225450,8268154,8216378,8183988,8277072,8279312,8174770,8208366,8258874,8149280,8187400,8201232,8244156,8205334,8223696,8288238,8212784,8205904,8280470,8274082,8205150,8241158,8219294,8224880,8260544
3300,8225450,8268154,8216378,8183988,8277072,8279312,8174770,8208366,8258874,8149280,8187400,8201232,8244156,8205334,8223696,8282812,8212784,8205904,8280470,8274082,8205150,8241158,8211958,8224880,8260544
3400,8225450,8268154,8214470,8183988,8277072,8279312,8174770,8200970,8258874,8149280,8187400,8201232,8244156,8205334,8223696,8282812,8212784,8205904,8280470,8274082,8205150,8241158,8211958,8224880,8260544
3500,8225450,8268154,8214470,8183988,8277072,8279312,8174770,8200970,8258874,8149280,8187400,8201232,8244156,8205334,8223696,8282812,8212784,8205904,8280470,8274082,8205150,8241158,8211958,8220452,8260544
3600,8181372,8256982,8214470,8128758,8257202,8239180,8143998,8188006,8258874,8112084,8173602,8201232,8244156,8195892,8223696,8273534,8204198,8205904,8253600,8268516,8171148,8241158,8173300,8220452,8236174
3700,8181372,8234532,8178946,8128758,8241270,8229132,8130578,8157188,8218924,8102612,8141028,8170892,8210524,8192932,8198346,8255248,8173296,8182638,8237790,8230768,8167070,8220896,8170404,8182672,8223468
3800,8181372,8234532,8173256,8128758,8228672,8229132,8129620,8157188,8218924,8101240,8141028,8156124,8210524,8186398,8173538,8213388,8173296,8182638,8237790,8230768,8167068,8189278,8170404,8182672,8219704
3900,8181096,8234532,8173256,8128758,8219096,8229132,8129620,8157188,8218924,8101240,8141028,8156124,8210250,8171624,8170010,8213388,8173296,8182638,8230912,8223976,8153366,8189278,8170404,8182672,8219704
4000,8176304,8222810,8173256,8128758,8219096,8229132,8129620,8157188,8218924,8101240,8141028,8156124,8210250,8171624,8167614,8213388,8173296,8163364,8230912,8218812,8153366,8189278,8170404,8182672,8194400
4100,8175710,8222810,8173256,8128758,8219096,8229132,8129620,8157188,8218924,8096616,8141028,8147842,8204970,8171624,8167614,8213388,8167764,8158996,8230912,8218812,8153366,8189278,8170404,8182672,8188696
4200,8174406,8222810,8172948,8128758,8219096,8229132,8129620,8157188,8218924,8096616,8141028,8147842,8204970,8168562,8139070,8213388,8167764,8158996,8221450,8218812,8153366,8189278,8170404,8182672,8188696
4300,8174406,8217250,8172948,8128758,8219096,8229132,8129620,8157188,8218924,8096616,8140088,8144274,8204970,8152082,8139070,8213388,8167764,8158996,8221450,8218812,8153366,8189278,8170404,8160584,8188696
4400,8174406,8217250,8172948,8128758,8219096,8229132,8129620,8157188,8218924,8096616,8140088,8144274,8200158,8152082,8139070,8213388,8167764,8155726,8221450,8218812,8150032,8189278,8170346,8160584,8183374
4500,8174406,8217250,8172948,8128758,8219096,8229132,8129620,8157188,8218924,8096616,8140088,8144274,8200158,8152082,8139070,8213388,8167764,8155726,8221450,8218812,8150032,8189278,8170346,8160584,8183374
4600,8158386,8217250,8172948,8128758,8219096,8229132,8129620,8157188,8215350,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8155726,8221450,8218812,8150032,8189278,8168622,8160584,8183374
4700,8158386,8217250,8158518,8128758,8219096,8229132,8129620,8149918,8213970,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8155726,8221450,8218812,8150032,8189278,8162522,8160584,8183374
4800,8158386,8217250,8140086,8128758,8219096,8229132,8129620,8149918,8213970,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8155726,8221450,8218812,8150032,8189278,8162522,8157326,8183374
4900,8158386,8217250,8140086,8128758,8219096,8229132,8129620,8149918,8205884,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8150030,8221450,8218812,8150032,8189278,8162522,8157326,8183374
5000,8158386,8211396,8140086,8128758,8219096,8229132,8129620,8149918,8205884,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8150030,8221450,8218812,8137162,8189278,8162522,8157326,8183374
5100,8158386,8211396,8140086,8128758,8219096,8229132,8129620,8149918,8205884,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8150030,8221450,8218812,8137162,8189278,8162522,8157326,8183374
5200,8158386,8211396,8140086,8128758,8219096,8229132,8123706,8149918,8205884,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8150030,8221450,8218812,8137162,8189278,8162522,8157326,8183374
5300,8158386,8211396,8140086,8128758,8219096,8229132,8123706,8149918,8205884,8096616,8123924,8144274,8200158,8152082,8139070,8213388,8167764,8150030,8221450,8218812,8137162,8189278,8160614,8157326,8183374
5400,8117846,8195022,8103650,8124876,8183628,8222722,8087986,8115328,8167086,8060524,8106196,8144274,8171010,8144050,8122140,8195784,8130284,8129472,8181306,8207190,8105370,8187208,8124436,8136976,8168344
5500,8117846,8168428,8103650,8117694,8183628,8183266,8076034,8114072,8167086,8050670,8079878,8107130,8167614,8138958,8107034,8172112,8130284,8129472,8179008,8174532,8105370,8160274,8124436,8115594,8161828
5600,8117846,8168428,8097906,8093442,8171200,8183266,8076034,8114072,8167086,8049920,8079878,8099550,8167614,8120554,8089446,8172112,8128576,8129472,8179008,8174532,8105370,8160274,8124436,8115594,8155146
5700,8114950,8165604,8097906,8093442,8171200,8183266,8076034,8114072,8167086,8049920,8079878,8099550,8166756,8117492,8085072,8172112,8120794,8127140,8170558,8169906,8100950,8153374,8124436,8115594,8155146
5800,8107448,8158834,8097906,8093442,8171200,8183266,8076034,8114072,8167086,8049920,8079878,8092116,8166756,8117492,8085072,8172112,8120794,8108534,8170558,8169906,8096946,8143110,8124436,8115594,8137416
5900,8107448,8158834,8097906,8089382,8171200,8183266,8076034,8114072,8167086,8049920,8079878,8092116,8159852,8117492,8085072,8172112,8120794,8108534,8170558,8169906,8095004,8143110,8124436,8115594,8125016
6000,8107448,8154362,8097906,8089382,8171200,8183266,8076034,8110108,8167086,8049920,8079878,8092116,8159852,8109162,8085072,8172112,8120794,8108534,8170558,8169906,8095004,8143110,8124436,8115138,8125016
6100,8107448,8154362,8097906,8088266,8171200,8183266,8076034,8110108,8167086,8049920,8076540,8092116,8159852,8109162,8085072,8172112,8118464,8108534,8170558,8169906,8095004,8143110,8119198,8108458,8125016
6200,8107448,8154362,8097906,8088266,8164788,8183266,8076034,8110108,8167086,8049920,8076540,8092116,8159852,8109162,8085072,8172112,8118464,8102460,8170558,8169906,8082698,8143110,8119198,8108458,8125016
6300,8107448,8154362,8097906,8088266,8164788,8183266,8076034,8110108,8163652,8049920,8076540,8092116,8159852,8109162,8085072,8172112,8118464,8102460,8170558,8167432,8082698,8143110,8119198,8108458,8125016
6400,8107448,8154362,8097906,8088266,8164788,8183266,8076034,8103994,8163652,8049920,8076540,8092116,8159852,8109162,8085072,8160682,8118464,8102460,8170558,8167432,8082698,8143110,8117540,8108458,8125016
6500,8107448,8154362,8086288,8088266,8164788,8183266,8076034,8103994,8163652,8049920,8076540,8092116,8159852,8109162,8085072,8160682,8118464,8102460,8170558,8167432,8082698,8140732,8117540,8108458,8125016
6600,8107448,8154362,8086288,8088266,8164788,8183266,8076034,8103994,8163652,8049920,8076540,8092116,8157344,8109162,8085072,8160682,8118464,8102460,8170558,8167432,8082698,8140732,8117540,8108458,8125016
6700,8107448,8154362,8086288,8088266,8164788,8183266,8076034,8103994,8163652,8049920,8073366,8092116,8140526,8109162,8085072,8160682,8118464,8102460,8170558,8167432,8082698,8140732,8117540,8108458,8125016
6800,8107448,8154362,8086288,8084142,8164788,8183266,8076034,8103994,8159026,8049920,8073366,8092116,8140526,8109162,8085072,8160682,8118464,8102460,8170558,8167432,8082698,8140732,8117540,8108458,8125016
6900,8101098,8154362,8086288,8084142,8164788,8183266,8076034,8103994,8159026,8049920,8073366,8092116,8140526,8109162,8085072,8160682,8118464,8100498,8170558,8167432,8082698,8140732,8117540,8108458,8125016
7000,8101098,8153438,8086288,8084142,8164788,8183266,8076034,8103994,8159026,8049920,8073366,8092116,8140526,8104490,8072482,8160682,8118464,8100498,8158324,8167432,8082698,8140732,8117540,8108458,8125016
7100,8101098,8153438,8086288,8084142,8164788,8183266,8076034,8103994,8159026,8049920,8073366,8092116,8140526,8104490,8072482,8160682,8118464,8100498,8158324,8167432,8082698,8138938,8117052,8108458,8125016
7200,8062238,8118232,8059980,8083080,8134526,8181896,8049274,8078952,8120150,8013828,8049992,8083586,8111902,8090896,8065120,8144580,8081126,8080372,8124458,8139516,8060482,8124638,8080214,8066602,8093658
7300,8062238,8118232,8059980,8080714,8118592,8157502,8043496,8068154,8120150,7985104,8045132,8055392,8111902,8090896,8017970,8121378,8081126,8080372,8124458,8129102,8060482,8107266,8080214,8066602,8093658
7400,8062238,8118232,8045894,8050984,8118592,8142126,8043496,8068154,8120150,7985104,8037878,8055392,8111902,8069900,8017970,8121378,8075392,8079792,8123590,8129102,8060482,8107266,8080214,8066602,8093658
7500,8051146,8116994,8045894,8050984,8118592,8142126,8043496,8068154,8120150,7985104,8037878,8055392,8111902,8069900,8017970,8121378,8075392,8071548,8123590,8129102,8053166,8096298,8080214,8066602,8093658
7600,8035812,8108386,8045894,8050984,8118592,8142126,8043496,8068154,8118606,7985104,8037878,8055392,8111902,8069900,8017970,8116534,8075392,8056842,8123590,8128076,8041810,8096298,8080214,8066602,8093658
7700,8035812,8108386,8045894,8044136,8118592,8142126,8043496,8068154,8118606,7985104,8037878,8054780,8096188,8069900,8017970,8116534,8075392,8056842,8123590,8128076,8041810,8096298,8080214,8066602,8076076
7800,8035812,8108386,8045894,8044136,8118592,8142126,8043496,8065286,8118606,7985104,8037784,8054780,8096188,8065574,8017970,8116534,8075392,8056842,8123590,8128076,8041810,8096298,8080214,8066602,8076076
7900,8035812,8108386,8045894,8040386,8118592,8142126,8043496,8065286,8118606,7985104,8026822,8054780,8096188,8063528,8017970,8116534,8075392,8056842,8123590,8128076,8041810,8096298,8076228,8057818,8076076
8000,8035812,8108386,8045894,8040386,8118592,8142126,8027732,8063596,8118606,7985104,8026822,8054780,8096188,8063528,8017970,8116534,8075392,8056380,8122780,8128076,8041810,8096298,8076228,8057818,8076076
8100,8035812,8108386,8045894,8040386,8118592,8142126,8027732,8063596,8118606,7985104,8026822,8054780,8096188,8063528,8017970,8116534,8075392,8056380,8122780,8128076,8041810,8096298,8076228,8057818,8076076
8200,8035812,8108386,8045894,8040386,8118592,8142126,8027732,8063596,8118426,7985104,8026822,8054780,8096188,8063528,8017970,8116534,8075392,8056380,8115902,8128076,8041810,8095056,8073978,8057818,8076076
8300,8035812,8108386,8045894,8040386,8118592,8142126,8027732,8063596,8118426,7985104,8026822,8054780,8096188,8063406,8017970,8105588,8075392,8056380,8115902,8128076,8034590,8095056,8073978,8057818,8076076
8400,8035812,8108386,8045894,8040386,8118592,8142126,8027732,8053180,8118426,7985104,8026822,8054574,8096188,8063406,8017970,8105588,8075392,8056380,8115902,8118532,8034590,8095056,8073978,8057818,8076076
8500,8035812,8106144,8042296,8040386,8118592,8142126,8027732,8053180,8118426,7985104,8026822,8054574,8096188,8063406,8017970,8105588,8075392,8056380,8113776,8118532,8034590,8095056,8073978,8057818,8076076
8600,8032278,8106144,8042296,8040386,8118592,8142126,8027732,8053180,8118426,7985104,8026822,8041126,8096188,8063406,8017970,8105588,8075392,8056380,8113776,8118532,8034590,8095056,8073978,8057818,8076076
8700,8032278,8106144,8042296,8040386,8118592,8137994,8027732,8053180,8113382,7985104,8026822,8041126,8087084,8063406,8017970,8105588,8075392,8056380,8113776,8118532,8034590,8095056,8073978,8057818,8076076
8800,8032278,8106144,8042296,8040386,8118592,8137994,8027732,8053180,8113382,7985104,8026142,8041126,8087084,8063406,8017970,8105588,8075392,8056380,8113228,8118532,8034590,8095056,8073978,8057818,8076076
8900,8032278,8102070,8042296,8040386,8116286,8137994,8027732,8053180,8113382,7985104,8026142,8041126,8087084,8063406,8017970,8105588,8052626,8056380,8113228,8118532,8023972,8095056,8073978,8057818,8067292
9000,7987938,8071046,8014788,8034204,8089060,8125138,7994874,8027238,8078588,7967684,7993392,8017054,8056050,8046956,8009510,8069384,8022986,8030538,8079240,8086496,8013368,8076424,8041556,8023614,8045510
9100,7987938,8071046,8014788,8034204,8071440,8095448,7994874,8027238,8078588,7952818,7993392,8006622,8056050,8037116,7984720,8069384,8022986,8030538,8079240,8086496,8013368,8065848,8041556,8013646,8045510
9200,7987938,8071046,8004902,8002628,8071440,8092840,7994874,8027238,8078588,7937764,7993392,8006622,8056050,8031622,7984720,8067938,8007206,8026550,8077358,8086496,8005112,8065848,8041556,8013646,8045510
9300,7983646,8071046,8004902,8002628,8071440,8071370,7994874,8027238,8078588,7937764,7993392,8006622,8056050,8031622,7983916,8067938,8007206,8001084,8077358,8086496,8005112,8053156,8041556,8013646,8045510
9400,7967258,8071046,8004902,8002628,8071440,8071370,7994874,8027238,8058694,7937764,7993392,8006622,8047426,8031622,7983916,8062544,8007206,8001084,8077358,8086496,8001288,8053156,8041556,8013646,8045510
9500,7967258,8060948,8004902,8000212,8071440,8071370,7994874,8020904,8058694,7937764,7993392,8006622,8047426,8025354,7983916,8062544,8007206,8001084,8077358,8086496,8001288,8053156,8041556,8013646,8031818
9600,7967258,8060948,8004902,8000212,8071440,8071370,7994874,8018234,8058694,7937764,7992990,8006622,8047426,8017764,7982180,8062544,8007206,8001084,8077358,8086496,8000386,8053156,8041556,8013646,8031818
9700,7967258,8060948,8004902,8000212,8071440,8071370,7994874,8018234,8058694,7937764,7985328,8006314,8047426,8017764,7982180,8062544,8007206,8001084,8077358,8086496,8000386,8053156,8036286,8013646,8031818
9800,7967258,8060948,8004902,8000212,8071440,8071370,7990710,8018234,8058694,7937764,7985328,8006314,8047426,8017764,7982180,8062544,8007206,8001084,8077358,8086496,8000386,8053156,8036286,8013646,8031818
9900,7967258,8060948,8004902,8000212,8071440,8071370,7990710,8018234,8058694,7937764,7985328,8006314,8047426,8017764,7982040,8062544,8007206,8001084,8077358,8079766,8000386,8053156,8036286,8013646,8029920
10000,7967258,8060948,8004902,8000212,8071440,8071370,7983356,8018234,8058694,7937764,7985328,8006314,8047426,8017764,7982040,8062544,8007206,8001084,8077358,8079766,7998910,8053156,8036286,8013646,8029920
10100,7967258,8060948,8004902,8000212,8071440,8071370,7983356,8018234,8058694,7937764,7985328,8005412,8047426,8017764,7982040,8062544,8007206,8001084,8075886,8079766,7998910,8053156,8036286,8013646,8029920
10200,7967258,8060948,8004902,8000212,8071440,8071370,7983356,8018234,8058694,7937764,7985328,8005412,8047426,8017764,7982040,8062544,8007206,8001084,8072084,8069762,7998910,8053156,8036286,8013646,8029920
10300,7967258,8060948,7997462,8000212,8071440,8071370,7983356,8018234,8058694,7937764,7985328,8005412,8047426,8017764,7972356,8062544,8007206,8001084,8072084,8069762,7998910,8053156,8036286,8013646,8029920
10400,7967258,8060948,7997462,8000212,8071440,8071370,7983356,8018234,8058694,7937764,7985328,8005412,8043806,8017764,7971502,8062544,8007206,8001084,8072084,8069762,7998910,8053156,8036286,8013646,8029920
10500,7967258,8060948,7997462,8000212,8071440,8071370,7983356,8015400,8058694,7937764,7985328,8005412,8043806,8017764,7971502,8058888,8007206,8001084,8072084,8069762,7998910,8053156,8036286,8013646,8029920
10600,7967258,8060948,7997462,8000212,8071440,8071370,7983356,8015400,8058694,7937764,7985328,8005412,8043806,8017764,7971502,8058888,8007206,8001084,8072084,8069762,7998910,8053156,8036286,8013646,8029920
10700,7947360,8043568,7986148,7997008,8056788,8071370,7975012,8014204,8018564,7929756,7976078,8005412,8017784,8008068,7971502,8034496,7978798,7982086,8040714,8056144,7977498,8053156,8003096,8000966,8009148
10800,7918298,8031800,7967842,7993654,8045942,8061136,7950542,7993830,8018564,7929756,7953612,7965132,8016660,7997948,7962274,8030252,7978798,7982086,8040714,8038416,7977386,8034184,8003096,7985882,8009148
10900,7918298,8031800,7967842,7983728,8045942,8029384,7950542,7992572,8018564,7912554,7953612,7965132,8016660,7996304,7946316,8030252,7975908,7982086,8040714,8038416,7977386,8034184,8003096,7985882,8009148
11000,7918298,8031800,7967842,7960240,8030270,8029384,7950374,7992572,8018564,7896438,7953612,7965132,8016660,7985568,7946316,8021698,7975908,7979676,8038212,8038416,7968518,8034184,8003096,7985882,8009148
11100,7918298,8029488,7951640,7960240,8030270,8029384,7950374,7992572,8018564,7896438,7953612,7965132,8016660,7985568,7935096,8021698,7975908,7972766,8038212,8038416,7968518,8034184,8003096,7985882,8009148
11200,7918298,8029488,7951640,7960240,8030270,8029384,7950374,7992572,8018564,7896438,7953612,7965132,8008288,7985568,7935096,8021698,7967896,7972214,8038212,8038416,7968518,8021070,8003096,7985882,7989246
11300,7918298,8029488,7951640,7960240,8030270,8029384,7950374,7979050,8018564,7896438,7953612,7965132,8008288,7980764,7935096,8021698,7967896,7972214,8038212,8038416,7961186,8021070,8003096,7985882,7989246
11400,7918298,8022816,7951640,7960240,8030270,8029384,7950374,7979050,8013980,7896438,7948624,7965132,8008288,7980764,7935096,8021698,7967896,7972112,8038212,8038416,7961186,8021070,8003096,7973438,7989246
11500,7918298,8022816,7951640,7960240,8030270,8029384,7950374,7979050,8013980,7896438,7948624,7965132,8008288,7980764,7935096,8020166,7967896,7972112,8038212,8038416,7961186,8021070,8003096,7973438,7989246
11600,7918298,8022816,7951640,7960240,8030270,8029384,7946466,7979050,8013980,7896438,7948624,7965132,8008288,7980764,7935096,8020166,7967896,7972112,8035902,8038416,7961186,8021070,8000366,7973438,7989246
11700,7918298,8022816,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8008288,7980764,7935096,8020166,7967896,7961074,8035902,8022624,7961186,8021070,8000366,7973438,7989246
11800,7918298,8022816,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8008288,7980764,7935096,8020166,7967896,7961074,8035902,8022624,7961186,8021070,8000366,7973438,7989246
11900,7918298,8022816,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8002768,7980764,7935096,8020166,7967896,7961074,8035902,8022624,7961186,8021070,8000366,7973438,7989246
12000,7918298,8017578,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8002768,7980764,7935096,8020166,7967896,7961074,8035902,8022624,7961186,8021070,8000366,7973258,7989246
12100,7918298,8017578,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8002768,7980764,7935096,8020166,7967896,7961074,8035902,8022624,7961186,8013848,8000366,7973258,7989246
12200,7918298,8017578,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8002768,7980764,7935096,8020166,7967896,7961074,8035902,8022624,7961186,8013848,8000366,7973258,7989246
12300,7918298,8017578,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8002768,7980764,7935096,8020166,7967896,7959324,8035902,8022624,7961186,8013848,8000366,7973258,7987136
12400,7918298,8017578,7951640,7960240,8030270,8027994,7935156,7979050,8013980,7896438,7945618,7965132,8002768,7980764,7935096,8020166,7967896,7959324,8035902,8022624,7961186,8013848,8000366,7973258,7987136
12500,7908036,7984046,7930000,7953938,8006648,8027490,7934894,7972642,7974972,7888450,7935546,7946344,7968426,7962864,7924022,7994352,7952488,7944286,8012106,7987918,7938586,8011176,7968672,7952110,7964922
12600,7908036,7984046,7930000,7953156,8006648,8021592,7913492,7972642,7974972,7871218,7917808,7936548,7968426,7960712,7910540,7994352,7947016,7939106,8012106,7987918,7938586,7995018,7968672,7952110,7964922
12700,7892388,7984046,7929296,7953156,8006648,7986476,7913492,7959378,7974972,7871218,7917808,7936548,7968426,7960712,7910540,7972020,7938810,7939106,7995440,7984920,7938586,7995018,7964988,7942510,7964922
12800,7889356,7984046,7929296,7942982,8006648,7986476,7901598,7959378,7974972,7871218,7917808,7936548,7968426,7960712,7910540,7972020,7938810,7939106,7995440,7984920,7937184,7995018,7964988,7942510,7964922
12900,7889356,7984046,7926384,7942982,8006244,7986476,7901598,7959378,7974972,7871218,7915536,7936548,7968426,7960712,7910540,7972020,7938810,7924850,7995440,7984920,7932700,7995018,7964988,7942510,7964922
13000,7889356,7984046,7926384,7942982,8006244,7986476,7901598,7959378,7974972,7871218,7915536,7936548,7968426,7960712,7910540,7972020,7938810,7924850,7995440,7984920,7932700,7981318,7964988,7942510,7951070
13100,7889356,7977682,7919672,7940580,7986964,7986476,7901598,7959378,7974972,7866358,7913416,7936548,7968426,7957460,7910540,7972020,7938810,7924850,7995440,7984920,7931836,7981318,7964988,7942510,7951070
13200,7889356,7977682,7919672,7940580,7986964,7986476,7901598,7959378,7974972,7866358,7913416,7926090,7968426,7939196,7906978,7972020,7938810,7924850,7995440,7984920,7931836,7981318,7964988,7938006,7951070
13300,7889356,7977682,7919672,7940098,7986964,7986476,7901598,7950010,7974972,7866358,7913416,7926090,7968426,7939196,7906978,7972020,7938810,7924850,7995440,7984920,7931836,7981318,7964988,7936854,7951070
