FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
3800,15327020,15212476,15260284,15257478,15263696,15245140,15220758,15178962,15269264,15192158,15249674,15319084,15289094,15208590,15200518,15267556,15301278,15248302,15261968,15282444,15263048,15240974,15271772,15167894,15268870
3900,15327020,15212476,15260284,15257478,15252538,15245140,15220758,15178962,15269264,15192158,15249674,15306532,15289094,15208590,15200518,15267556,15301278,15248302,15252620,15282444,15249278,15240974,15271772,15167894,15268870
4000,15327020,15212476,15260284,15257478,15252538,15245140,15220758,15178962,15269264,15192158,15248332,15306532,15289094,15208590,15200518,15267556,15295752,15248302,15252620,15278920,15249278,15240974,15271772,15156706,15268870
4100,15322234,15212296,15260284,15257478,15252538,15233474,15220758,15178962,15269264,15192158,15248332,15306532,15289094,15208590,15200518,15267556,15295752,15240688,15252620,15278920,15249278,15240974,15271772,15156706,15268870
4200,15322234,15212296,15260284,15257478,15252538,15233474,15220758,15178962,15269264,15192158,15244450,15306532,15289094,15208590,15200518,15267556,15295752,15239432,15252620,15278920,15249278,15240974,15271772,15156706,15268870
4300,15322234,15212296,15260284,15257478,15252538,15233474,15220758,15178962,15269264,15192158,15244450,15306532,15289094,15208590,15200518,15267556,15295752,15239432,15252620,15278920,15249278,15240194,15271772,15156706,15268870
4400,15322234,15212296,15260284,15257478,15252538,15233474,15220758,15178962,15269264,15190890,15240866,15306532,15289094,15208590,15200518,15267556,15295752,15239432,15252620,15278920,15249278,15240194,15265458,15156706,15268870
4500,15322234,15212296,15260284,15257478,15247730,15233474,15215978,15178962,15269264,15190890,15240866,15306532,15289094,15208590,15200518,15267556,15295708,15239432,15252620,15278920,15249278,15240194,15265458,15156706,15268870
4600,15322234,15212296,15260284,15244674,15247730,15233474,15215978,15178962,15269264,15190890,15240866,15306532,15275700,15208590,15200518,15267556,15295708,15239432,15252620,15278920,15249278,15231650,15265458,15156706,15268870
4700,15322234,15212296,15260284,15238164,15247730,15232382,15215978,15178962,15269264,15190890,15228838,15306532,15275700,15208590,15200518,15267556,15295708,15239432,15252620,15278920,15249278,15231650,15265458,15156706,15268870
4800,15322234,15212296,15260284,15238164,15247730,15232382,15211748,15178962,15269264,15181062,15228838,15306532,15273450,15208590,15200518,15267556,15295708,15239432,15252620,15278920,15249278,15231650,15265458,15156706,15264672
4900,15322234,15211042,15260284,15238164,15247730,15232382,15211748,15178962,15269264,15181062,15228838,15306532,15273450,15208590,15200518,15267556,15295708,15237436,15252620,15278920,15249278,15231650,15265458,15156706,15264672
5000,15322234,15211042,15260284,15238164,15247730,15232382,15211748,15178962,15269264,15181062,15228838,15306532,15273450,15208590,15200518,15267556,15295708,15237436,15252620,15278920,15249278,15231650,15265458,15156706,15264672
5100,15319530,15211042,15260284,15238164,15247730,15232382,15211748,15178962,15269264,15181062,15228838,15306532,15273450,15208590,15200518,15267556,15295020,15222628,15252620,15272164,15249278,15231650,15265458,15156706,15264672
5200,15319530,15209352,15260284,15238164,15247730,15232382,15211748,15178962,15269264,15181062,15228838,15306532,15273450,15208590,15200518,15267556,15295020,15222628,15252620,15272164,15247992,15231650,15265458,15156706,15264672
5300,15319530,15209352,15234292,15238164,15247730,15232382,15211748,15178962,15269264,15181062,15228838,15291082,15273450,15208590,15200518,15267556,15295020,15222628,15252620,15272164,15247992,15231650,15265458,15156706,15256464
5400,15319530,15209352,15234292,15238164,15247730,15229764,15211748,15178962,15269264,15181062,15228838,15291082,15273450,15208590,15200518,15267556,15295020,15222628,15252620,15272164,15247992,15231650,15265458,15156706,15256464
5500,15319530,15209352,15234292,15238164,15247730,15229764,15211748,15178962,15269264,15181062,15228838,15291082,15273450,15208590,15200518,15267556,15295020,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
5600,15319530,15209352,15234292,15238164,15247730,15222340,15211736,15178962,15269264,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15295020,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
5700,15319530,15209352,15234292,15238164,15247730,15222340,15211736,15178962,15269264,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15295020,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
5800,15319530,15209352,15234292,15238164,15247730,15222340,15211736,15176806,15269264,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15285196,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
5900,15319530,15209352,15234292,15238164,15247730,15218234,15211736,15176806,15269264,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15285196,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
6000,15319530,15209352,15234292,15238164,15247730,15218234,15211736,15176806,15259224,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15285196,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
6100,15319530,15209352,15234292,15238164,15247730,15218234,15211736,15176806,15259224,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15285196,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
6200,15319530,15209352,15234292,15238164,15247730,15218234,15211736,15176806,15259224,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15285196,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
6300,15319530,15209352,15234292,15238164,15247730,15218234,15211736,15176806,15259224,15181062,15228838,15291082,15273450,15208120,15200518,15267556,15285196,15222628,15252620,15272164,15232770,15231650,15265458,15156706,15256464
6400,15301030,15180310,15196436,15211580,15231308,15206776,15144874,15170270,15243934,15143732,15193952,15248576,15220356,15177420,15167940,15218410,15260946,15189846,15210700,15233664,15184882,15205780,15222150,15129672,15202792
6500,15260182,15162054,15181850,15194814,15206720,15206776,15144874,15144016,15222482,15122778,15189600,15242458,15207950,15148520,15167940,15218410,15235980,15166864,15194496,15221782,15184360,15188244,15195918,15119480,15198618
6600,15260182,15131224,15172844,15194814,15206720,15168330,15144874,15101746,15208706,15122778,15165058,15242458,15200780,15148520,15167940,15218410,15235980,15166864,15194496,15219164,15184360,15185866,15195918,15115214,15198618
6700,15260182,15131224,15172844,15184006,15197882,15168330,15144874,15101746,15208706,15122778,15165058,15242458,15200780,15148520,15162200,15195270,15235980,15166864,15194496,15203044,15178396,15163010,15195918,15102080,15198618
6800,15260182,15131224,15172844,15184006,15196924,15168330,15144874,15101746,15208706,15122778,15165058,15242458,15200780,15148520,15162200,15195270,15232158,15166864,15189280,15203044,15178396,15163010,15195918,15079382,15197932
6900,15260182,15130548,15172844,15184006,15196924,15168330,15144874,15101746,15194244,15122778,15165058,15242458,15200780,15148520,15162200,15195270,15232158,15166864,15189280,15203044,15178396,15163010,15195918,15079382,15197932
7000,15260182,15130548,15172844,15184006,15196924,15168330,15144874,15101746,15194244,15118702,15165058,15224764,15200780,15148520,15132886,15195270,15232158,15166864,15189280,15203044,15178396,15163010,15195918,15079382,15193348
7100,15259376,15130548,15172844,15184006,15181328,15168330,15144874,15101746,15184758,15118702,15165058,15213926,15200780,15148520,15132886,15195270,15232158,15166088,15189280,15203044,15178396,15163010,15195918,15079382,15193348
7200,15246572,15130548,15170564,15181852,15181328,15166034,15144874,15101746,15184758,15118702,15165058,15213926,15200780,15148520,15132886,15195270,15232158,15166088,15189280,15203044,15178396,15163010,15195918,15079382,15193348
7300,15244304,15130548,15161656,15181852,15181328,15152650,15144874,15101746,15184758,15118702,15165058,15213926,15200780,15129706,15132886,15195270,15232158,15155604,15189280,15203044,15178396,15163010,15195918,15079382,15193348
7400,15244304,15130548,15161656,15181852,15181328,15152650,15144874,15101746,15184758,15118702,15165058,15213926,15200780,15129706,15132886,15195270,15226322,15155604,15189280,15203044,15178396,15163010,15195918,15079382,15193348
7500,15244304,15130548,15161656,15181852,15181328,15152650,15144874,15101746,15184758,15112126,15152724,15213926,15200780,15129706,15132886,15195270,15226322,15155604,15189280,15203044,15176898,15163010,15195918,15079382,15193348
7600,15244304,15130548,15161656,15181852,15181328,15152650,15144874,15101746,15184758,15112126,15152724,15213926,15200780,15129706,15132886,15195270,15212162,15155604,15189280,15203044,15176898,15163010,15195918,15079382,15193348
7700,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15200780,15129706,15132886,15195270,15209520,15155604,15189280,15203044,15176898,15163010,15195918,15079382,15193348
7800,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15129706,15132886,15195270,15209520,15155604,15189280,15203044,15176898,15163010,15195918,15079382,15193348
7900,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15129706,15132886,15195270,15209520,15155604,15189280,15203044,15176898,15163010,15195918,15079382,15192784
8000,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15129706,15132886,15195270,15209520,15153102,15189280,15203044,15176898,15163010,15195918,15079382,15192784
8100,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15129706,15132886,15195270,15209520,15153102,15189280,15203044,15176898,15163010,15195918,15079382,15192784
8200,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15129706,15132886,15195270,15209520,15153102,15189280,15203044,15176898,15163010,15195918,15079382,15192784
8300,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15129706,15132886,15195270,15209520,15153102,15189280,15203044,15176108,15163010,15195918,15079382,15192784
8400,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15153102,15189280,15203044,15164212,15163010,15195918,15079382,15192784
8500,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15153102,15189280,15203044,15164212,15163010,15195918,15079382,15192784
8600,15244304,15130548,15161656,15164702,15181328,15152650,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15153102,15189280,15203044,15164212,15163010,15195918,15079382,15192784
8700,15244304,15130548,15161656,15164702,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15153102,15189280,15203044,15164212,15163010,15195918,15076166,15192784
8800,15244304,15130548,15161656,15164702,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15153102,15189280,15203044,15164212,15163010,15195918,15076166,15192784
8900,15244304,15130548,15161656,15164702,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15153102,15189280,15203044,15164212,15163010,15195918,15076166,15192784
9000,15244304,15130548,15161656,15164702,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15141776,15189280,15203044,15164212,15163010,15195918,15076166,15190840
9100,15244304,15130548,15161656,15164702,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15141776,15189280,15203044,15164212,15163010,15195918,15076166,15190840
9200,15244304,15130548,15161656,15164702,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15141776,15189280,15203044,15164212,15163010,15195918,15076166,15190840
9300,15244304,15130548,15161656,15159998,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15141776,15189280,15203044,15164212,15163010,15195918,15076166,15190840
9400,15244304,15130548,15161656,15159998,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15141776,15177206,15203044,15164212,15163010,15195918,15076166,15188928
9500,15239216,15130548,15161656,15159998,15181328,15139292,15127632,15101746,15184758,15112126,15152724,15213926,15188432,15128046,15132886,15195270,15209520,15141776,15177206,15203044,15164212,15163010,15195918,15076166,15188928
9600,15220436,15103762,15110072,15114516,15139868,15132656,15068454,15065908,15148236,15080562,15132678,15172044,15138158,15098002,15094996,15153532,15176398,15088508,15109674,15176820,15108146,15148732,15145144,15039148,15151952
9700,15174084,15081800,15110072,15114516,15139868,15117822,15068454,15065908,15133728,15051406,15093366,15172044,15116320,15074624,15094996,15150364,15160076,15088508,15109674,15146786,15108146,15117400,15145144,15038986,15134058
9800,15174084,15056110,15100384,15114516,15133396,15101790,15068454,15065908,15133728,15051406,15092274,15170706,15116320,15074624,15094996,15150364,15160076,15088508,15109674,15146786,15108146,15117400,15145144,15038986,15134058
9900,15174084,15056110,15100384,15106420,15133396,15091156,15068454,15047366,15133728,15051406,15092274,15170706,15116320,15074624,15092868,15150364,15160076,15088508,15109674,15143326,15108146,15097316,15145144,14999562,15134058
10000,15174084,15056110,15100384,15106420,15133396,15091156,15068454,15044902,15133728,15051406,15092274,15170706,15116320,15074624,15092868,15150364,15160076,15088508,15109674,15143326,15108146,15097316,15145144,14999562,15128322
10100,15174084,15056110,15100384,15106420,15133396,15091156,15068454,15039612,15120318,15051268,15092274,15170706,15116320,15074624,15092868,15149260,15160076,15088508,15109674,15143326,15108146,15097316,15145144,14999562,15128322
10200,15174084,15056110,15100384,15106420,15133396,15091156,15068454,15039612,15120318,15048316,15092274,15170706,15116320,15074624,15088916,15149260,15160076,15083098,15109674,15143326,15108146,15097316,15145144,14999562,15128322
10300,15174084,15056110,15095560,15106420,15133396,15091156,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15074624,15088916,15127236,15160076,15083098,15109674,15143326,15108146,15097316,15145144,14999562,15128322
10400,15165418,15056110,15095560,15106420,15133396,15086492,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15070746,15088916,15127236,15158264,15071294,15109674,15143326,15108146,15097316,15145144,14999562,15128322
10500,15165418,15056110,15095560,15106420,15133396,15075968,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15088916,15127236,15158264,15071294,15109674,15143326,15106278,15097316,15145144,14999562,15128322
10600,15165418,15056110,15095560,15106420,15133396,15075968,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15087312,15127236,15158264,15071294,15109674,15143326,15106278,15097316,15145144,14999562,15128322
10700,15165418,15056110,15095560,15106420,15133396,15075968,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068896,15127236,15158264,15071294,15109674,15143326,15106278,15097316,15145144,14999562,15128322
10800,15165418,15056110,15095560,15106420,15133396,15075968,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068896,15127236,15158264,15071294,15109674,15143326,15106278,15097316,15145144,14999562,15128322
10900,15165418,15056110,15092824,15083940,15133396,15075968,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068896,15127236,15158264,15071294,15109674,15143326,15106278,15097316,15145144,14999562,15128322
11000,15165418,15056110,15092824,15083940,15133396,15075968,15068454,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068896,15127236,15148732,15071294,15109674,15143326,15106278,15097316,15139792,14999562,15128322
11100,15165418,15056110,15092824,15083940,15133396,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068896,15127236,15148732,15071294,15109674,15143326,15106278,15097316,15139792,14999562,15128322
11200,15165418,15056110,15092824,15083940,15124630,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068502,15127236,15144518,15071294,15109674,15138754,15106278,15097316,15132302,14999562,15128322
11300,15165418,15056110,15092824,15083940,15124630,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15116320,15065912,15068502,15127236,15144518,15071294,15109674,15138754,15106278,15097316,15132302,14999562,15128322
11400,15165418,15056110,15092824,15083940,15124630,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15114030,15065912,15068502,15127236,15133748,15071294,15109674,15138754,15106278,15097316,15132302,14999562,15128322
11500,15165418,15056110,15092824,15083940,15116084,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15114030,15065912,15068502,15127236,15133748,15071294,15109674,15138754,15106278,15097316,15132302,14999562,15128322
11600,15165418,15056110,15092824,15083940,15116084,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15114030,15065912,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15128322
11700,15165418,15056110,15092824,15083940,15116084,15075968,15065760,15039612,15120318,15048316,15092274,15149742,15114030,15065912,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15128322
11800,15165418,15056110,15092824,15083940,15116084,15075968,15065760,15039612,15117742,15048316,15083634,15149742,15111018,15052490,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15128322
11900,15165418,15056110,15092824,15083940,15116084,15075968,15065760,15039612,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15128322
12000,15165418,15056110,15085618,15083940,15116084,15075968,15065760,15039612,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15125588
12100,15165418,15056110,15085618,15083940,15116084,15075968,15065760,15039612,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15125588
12200,15165418,15056110,15085618,15083940,15116084,15075968,15065760,15039112,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15071294,15109674,15138754,15106278,15097316,15127536,14999562,15123528
12300,15165418,15056110,15085618,15083940,15116084,15064392,15065760,15039112,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15063842,15109674,15138754,15106278,15097316,15127536,14999562,15123528
12400,15165418,15056110,15085618,15083940,15116084,15064392,15065760,15039112,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15063842,15109674,15138754,15106278,15097316,15127536,14999562,15123528
12500,15165418,15056110,15085618,15083940,15116084,15064392,15065760,15039112,15117742,15048316,15081132,15149742,15111018,15052490,15068502,15121504,15133748,15063842,15109674,15138754,15106278,15097316,15127536,14999562,15123528
12600,15165418,15056110,15085618,15083940,15116084,15064392,15065760,15039112,15117742,15048316,15081132,15148076,15111018,15052490,15068502,15121504,15133748,15063842,15109674,15138754,15106278,15097316,15127536,14999562,15123528
12700,15145628,15037346,15069670,15057120,15099490,15064392,15003224,15039112,15102044,15028934,15059752,15139262,15075810,15015502,15030076,15080550,15133748,15042412,15109674,15113718,15052112,15086566,15096908,14990826,15088982
12800,15113502,15019082,15023218,15045038,15076298,15053196,15003224,15006100,15078960,15014266,15055372,15106194,15036962,15009850,15030076,15080550,15083894,15014668,15094148,15064474,15052112,15064446,15074096,14965358,15067246
12900,15101560,15019082,15023218,15045038,15067312,15042448,15003224,15006100,15070888,15014266,15014334,15106194,15036962,15009078,15030076,15080550,15083894,15014668,15061550,15064474,15052112,15057304,15074096,14963492,15067246
13000,15101560,14999314,15023218,15027882,15067312,15027510,15003224,15006100,15070888,15014266,15014334,15106194,15036962,15009078,15022190,15080550,15083894,15014668,15061550,15064474,15052112,15051164,15074096,14963492,15067246
13100,15101560,14999314,15023218,15027882,15067312,15026560,15003224,14986300,15070888,15014266,15014334,15105130,15036962,15009078,15022190,15080550,15083894,15014668,15061194,15064474,15052112,15051164,15074096,14963492,15066772
13200,15101560,14999314,15023218,15027882,15067312,15026560,15003224,14982450,15069692,15006044,15014334,15099790,15036962,15009078,15022190,15080550,15083894,15014668,15061194,15064474,15052112,15051164,15074096,14963492,15066772
13300,15101560,14999314,15023218,15027882,15067312,15026560,15003224,14977914,15069692,15006044,15014334,15099790,15036962,15009078,15022190,15079686,15083894,15014668,15058648,15064474,15052112,15047502,15074096,14963492,15064064
